n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
10,5,813.007080078125,33.745296478271484,56.481502532958984,722.7802734375
10,6,812.859130859375,27.473695755004883,60.997501373291016,724.3878784179688
10,7,850.8970336914062,33.339019775390625,58.15257263183594,759.4054565429688
10,8,837.0328979492188,24.784879684448242,51.940826416015625,760.3071899414062
10,9,811.0636596679688,24.129709243774414,46.6050910949707,740.328857421875
10,10,840.982666015625,30.381654739379883,58.609344482421875,751.99169921875
10,11,757.54541015625,24.942426681518555,47.17062759399414,685.432373046875
10,12,814.9024047851562,23.758220672607422,58.19799041748047,732.9462280273438
10,13,856.2957153320312,34.72294235229492,61.57282257080078,759.9999389648438
10,14,732.7481689453125,26.07630729675293,55.21728515625,651.4545288085938
10,15,834.4261474609375,30.131752014160156,62.00489807128906,742.2894897460938
10,16,829.3504638671875,29.74232292175293,60.90480422973633,738.703369140625
10,17,860.7369995117188,34.05500793457031,61.64478302001953,765.0371704101562
10,18,860.3611450195312,24.263540267944336,58.24562072753906,777.8519897460938
10,19,894.2325439453125,40.81043243408203,62.61804962158203,790.8040771484375
10,20,806.0682373046875,27.758481979370117,57.50672912597656,720.8030395507812
10,21,860.6176147460938,29.267969131469727,58.15140151977539,773.1982421875
10,22,889.8403930664062,41.044918060302734,62.735774993896484,786.0596923828125
10,23,808.3508911132812,23.034461975097656,57.92542266845703,727.3909912109375
10,24,820.5647583007812,25.998767852783203,68.01868438720703,726.5473022460938
10,25,800.8125,25.062740325927734,56.981624603271484,718.7681274414062
10,26,824.3168334960938,33.98655700683594,59.823795318603516,730.5064697265625
10,27,878.5633544921875,34.077911376953125,57.75558090209961,786.7298583984375
10,28,799.2535400390625,28.60765838623047,52.108612060546875,718.5372924804688
10,29,799.279052734375,25.031797409057617,59.09452438354492,715.1527099609375
10,30,745.4298706054688,26.102792739868164,58.06045150756836,661.2666625976562
10,31,845.2196655273438,30.210960388183594,58.77824401855469,756.23046875
